_id,latitudeWGS84,longitudeWGS84
378,43.23617000515386,-2.722638843467807
379,43.22372544853779,-2.733659929034816
380,43.22628135925597,-2.719607344911787
381,43.20502678806155,-2.712829340692027
382,43.20020991400317,-2.690453936309146
383,43.22536447617965,-2.73827369178021
384,43.2104463225312,-2.697924961707412
385,43.24143267330061,-2.752724464632961
386,43.2442315314429,-2.718777821508445
387,43.18555468353922,-2.679440272384936
388,43.1826578100492,-2.692046970268089
389,43.18798645510337,-2.681617735242496
390,43.22002755318809,-2.731639837795007
391,43.21909685439755,-2.725977633196226
392,43.22918409154881,-2.760692733356412
393,43.24865479313218,-2.74986686673076
394,43.21701104205854,-2.727451759976122
395,43.21723486240062,-2.706156250679483
396,inf,inf
397,43.21883016645855,-2.7290193529746
399,43.22333259057361,-2.741862476074977
400,43.21139595397435,-2.744189255885872
401,43.21933972439416,-2.738774121636018
402,43.24963413981427,-2.747761447048017
403,43.2167860896744,-2.725979546805958
404,43.22066549405226,-2.725746948269467
405,43.21936678427183,-2.73907428742701
406,43.20048879012505,-2.667532552057093
407,43.20152631913556,-2.670699036552503
408,43.20991186002142,-2.69923947132862
409,43.21684774060374,-2.731070160237655
410,43.20527068813364,-2.699296095435332
411,43.19287123502344,-2.687193881527939
412,43.22281760963647,-2.728382394058224
413,43.22387540533329,-2.730698596579945
414,43.22394064566393,-2.722975577127253
415,43.2207742853748,-2.729272575905338
416,43.23267857209045,-2.75357975012045
417,43.24227673374262,-2.753619700064114
418,43.245165960313,-2.756714677195605
419,43.19310598006272,-2.695799421875785
420,43.23997175625855,-2.737075571413539
421,43.19309488567217,-2.695748436229152
422,43.19280806636589,-2.696036718999776
423,43.22908215440869,-2.719042854449536
424,43.21857328010918,-2.726507064488802
425,43.22594325321885,-2.729866783357273
426,43.20483054178757,-2.701002597021423
427,43.22176443486747,-2.724175081339643
428,43.2414881806371,-2.753004820637869
429,43.23070820779224,-2.75558352760341
430,43.18211302647712,-2.690524250982618
431,43.21798252459359,-2.736240373258986
551,43.21324027515747,-2.746493040821101
432,43.23953934538491,-2.736408237615108
433,43.21225429092944,-2.72768471639866
434,43.2135652951041,-2.669181833794629
435,43.24105472858999,-2.732436106091489
436,43.24124361128449,-2.732351434232102
437,43.20013685262517,-2.706338545180619
438,43.22564555974613,-2.710613311069217
439,43.23469995260228,-2.723052528043343
440,43.19597986278391,-2.691021040270325
441,43.24676007127381,-2.736780024321648
921,inf,inf
442,43.20053070748088,-2.66770618463013
443,43.20711686557819,-2.736569586620987
444,43.24699288117009,-2.736898550841143
445,43.20762643912555,-2.715875089743585
446,43.20281268540098,-2.701003532192351
447,43.20787872010137,-2.738661455568053
448,43.24143657050028,-2.731750602216348
449,43.19417632111497,-2.698735261363106
450,43.19810305209577,-2.709739523430955
451,43.24053691150156,-2.745955531314621
452,43.21535021272609,-2.705692936031896
453,43.22582304179632,-2.710477631020339
454,43.21783031714947,-2.741351578537603
455,43.20073635099808,-2.705517633441681
456,43.24461218452712,-2.718604697567365
457,43.21608574112645,-2.737109894331649
458,43.24402629556018,-2.731320884618094
459,43.21428951373465,-2.740233367716895
460,43.21879175955277,-2.736375817614133
461,43.21670422880312,-2.742093291857316
462,43.21756902613278,-2.742501011424
463,43.20209478890683,-2.701855499801153
464,43.24091189202109,-2.749819758002463
465,43.24064453917909,-2.750028395760408
466,43.19509903903329,-2.704936854224036
467,43.19599126918664,-2.714884756033927
468,43.24103729558279,-2.748433728310745
469,43.240046874375,-2.748530799369414
470,43.22603356381414,-2.744161393766681
471,43.22191813602523,-2.707428252161
472,43.21940094166381,-2.727726451783563
473,43.21428903090486,-2.729617259831495
474,43.19343924474853,-2.693918070129047
475,43.23709324560735,-2.726192215477965
476,43.22086389492303,-2.726514104796453
477,43.2229748863668,-2.728853128650705
478,43.21581283175225,-2.740870133190353
479,43.23060456021302,-2.736200097220775
480,43.23332382130797,-2.760489869505763
481,43.22015909717945,-2.726726350866897
482,43.21885256433626,-2.736295844777106
483,43.21644942718096,-2.734087478533339
484,43.24130799862556,-2.760368247485809
485,43.22133946568589,-2.736866873635577
486,43.21757352010422,-2.742549293293895
487,43.1983925907376,-2.702029664579166
488,43.21328655279758,-2.741137730278783
489,43.23369109291293,-2.754158919198386
490,43.22959904854394,-2.755945028365744
491,43.19962389202397,-2.691079967106822
492,43.21710538884327,-2.728426633710852
493,43.21708879185223,-2.727471859181798
494,43.19044628542666,-2.705337639309171
495,43.19977475211485,-2.690761180760485
552,43.21304772974144,-2.729325380350314
496,43.22009169262125,-2.728961682240612
497,43.2128032702372,-2.734812732496864
498,43.23905606461256,-2.764434503784856
499,43.20243891282237,-2.691181995892445
500,43.21131571656285,-2.729422775567623
501,43.22548620744658,-2.722815354299489
502,43.21078938487526,-2.719443242511585
503,43.22735765708128,-2.732501404428007
504,43.19565540486042,-2.715429182099628
505,43.22196098009082,-2.721657628197248
506,43.19585099084431,-2.715198498289078
507,43.219934020403,-2.731574338235216
508,43.19276404841926,-2.703485213855754
509,43.24466477555005,-2.7569216535063
510,43.21995672459171,-2.72674891145563
511,43.23252177483997,-2.719846078947413
512,43.22649760134545,-2.769171488507063
513,43.1934367629252,-2.693606510934107
514,43.20272025648467,-2.701184656992981
515,43.25632134820866,-2.733517296103152
516,43.22769771017936,-2.732793672435149
517,43.18282611668265,-2.691351167527028
518,43.1994939460461,-2.701245889351383
519,43.21260043899829,-2.708183779662655
520,43.21307543458708,-2.725724863958113
521,43.23738127314003,-2.764475541767979
522,43.22915190540302,-2.75637801080255
523,43.22547019615435,-2.746038475664664
